,citybike_index,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,categories_names
2101,197.0,mln0Ka2LOPq_JjbMFyOxvg,bell-trinity-square-toronto,Bell Trinity Square,https://s3-media4.fl.yelpcdn.com/bphoto/nAQQhBJQMN6YU9xhJ9MIKw/o.jpg,False,https://www.yelp.com/biz/bell-trinity-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,918.1731447126992,landmarks
2102,197.0,vRP9i7ev4hWDf818xUZy6g,yonge-dundas-square-toronto,Yonge-Dundas Square,https://s3-media3.fl.yelpcdn.com/bphoto/4fpu-3F2AZAxjHk1iRFxOQ/o.jpg,False,https://www.yelp.com/biz/yonge-dundas-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,70.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14169799960,+1 416-979-9960,802.7518875265415,landmarks
2103,197.0,XxSzCaJq26XRRxrDwKLnig,george-hislop-park-toronto,George Hislop Park,https://s3-media4.fl.yelpcdn.com/bphoto/T_oBMafv1MqNwXAWxXgDgA/o.jpg,False,https://www.yelp.com/biz/george-hislop-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,566.4943082932217,parks
2104,197.0,EPmpO5EXHedPmAP8aro51Q,asquith-green-parkette-toronto,Asquith Green Parkette,https://s3-media3.fl.yelpcdn.com/bphoto/EXtAG3Yi3vfRHA0XWyKlyA/o.jpg,False,https://www.yelp.com/biz/asquith-green-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,3.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.5,[],,,993.1724129929125,parks
2105,197.0,jrHdn36_8FGU4R_6tpdLbA,mccaul-orde-parkette-toronto,McCaul-Orde Parkette,https://s3-media3.fl.yelpcdn.com/bphoto/DxRIs0FbMRIJOpY6I3SW7w/o.jpg,False,https://www.yelp.com/biz/mccaul-orde-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,929.1647427716263,parks
2106,197.0,w9iQp48bK8P9yVUPe5TagQ,48th-highlanders-of-canada-regimental-memorial-toronto,48th Highlanders of Canada Regimental Memorial,https://s3-media1.fl.yelpcdn.com/bphoto/el1zNR3dJdvWsIdQWy9n3A/o.jpg,False,https://www.yelp.com/biz/48th-highlanders-of-canada-regimental-memorial-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,823.7562763835947,landmarks
2107,197.0,wTPfe8FT_2Lob8h8gLr1BA,ontario-veterans-memorial-toronto,Ontario Veterans Memorial,https://s3-media3.fl.yelpcdn.com/bphoto/BnLHpCrUPi0rjTCMEgDmAw/o.jpg,False,https://www.yelp.com/biz/ontario-veterans-memorial-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,674.4915581255847,landmarks
2108,197.0,X0mEOEfVkyZUTHGpY4uTgg,larry-sefton-park-toronto,Larry Sefton Park,https://s3-media3.fl.yelpcdn.com/bphoto/kMi0fqDhdo8Qhjg18OCCWw/o.jpg,False,https://www.yelp.com/biz/larry-sefton-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],,,940.1754709245756,parks
2109,197.0,ekP5DT-9piDf57_yHEEyjg,dog-park-at-allen-gardens-toronto,Dog Park at Allen Gardens,https://s3-media1.fl.yelpcdn.com/bphoto/FoQx3uJqx9JezrqOw-7efQ/o.jpg,False,https://www.yelp.com/biz/dog-park-at-allen-gardens-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,16.0,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",3.0,[],,,707.7508711665371,dog_parks
2110,197.0,6WdaelVoRKyYsjFL4OD01Q,william-arthur-parks-historical-marker-toronto,William Arthur Parks Historical Marker,https://s3-media4.fl.yelpcdn.com/bphoto/RNR3Pq6xH8XvEYEei3muMg/o.jpg,False,https://www.yelp.com/biz/william-arthur-parks-historical-marker-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,937.412738939684,landmarks
2111,198.0,k-3J66smBCnI30ZMwGpzAw,eglinton-park-toronto,Eglinton Park,https://s3-media4.fl.yelpcdn.com/bphoto/WA6XX2VtFUpRVvoE7JLuqg/o.jpg,False,https://www.yelp.com/biz/eglinton-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,5.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,674.3565404914372,parks
2112,198.0,YFaYT_7f5dRS7WZcIOLVBA,oriole-park-neshama-playground-toronto,Oriole Park / Neshama Playground,https://s3-media3.fl.yelpcdn.com/bphoto/x06EUV7zBpsrG5MSGCQ3VQ/o.jpg,False,https://www.yelp.com/biz/oriole-park-neshama-playground-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,3.0,"[{'alias': 'tennis', 'title': 'Tennis'}, {'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.5,[],,,996.461828571445,tennis
2113,198.0,v6VaCxp_KM5Bj3vAc9jGaA,st-clements-yonge-parkette-toronto,St. Clements - Yonge Parkette,https://s3-media4.fl.yelpcdn.com/bphoto/WSAxwu-zQxfqP8lHcKANDw/o.jpg,False,https://www.yelp.com/biz/st-clements-yonge-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,754.5424554434791,parks
2114,198.0,DEi1TKZkMqDTI9UxxXrjpg,north-toronto-memorial-community-centre-toronto,North Toronto Memorial Community Centre,https://s3-media3.fl.yelpcdn.com/bphoto/ZJK-jsR_7KkQbFcSkwHVcQ/o.jpg,False,https://www.yelp.com/biz/north-toronto-memorial-community-centre-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,4.0,"[{'alias': 'recreation', 'title': 'Recreation Centers'}]",2.0,[],+14163926950,+1 416-392-6950,228.6229478814129,recreation
2115,199.0,YFaYT_7f5dRS7WZcIOLVBA,oriole-park-neshama-playground-toronto,Oriole Park / Neshama Playground,https://s3-media3.fl.yelpcdn.com/bphoto/x06EUV7zBpsrG5MSGCQ3VQ/o.jpg,False,https://www.yelp.com/biz/oriole-park-neshama-playground-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,3.0,"[{'alias': 'tennis', 'title': 'Tennis'}, {'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.5,[],,,342.6321181884166,tennis
2116,199.0,XUb86DholcyDIJMU55yTWg,june-rowlands-park-toronto,June Rowlands Park,,False,https://www.yelp.com/biz/june-rowlands-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,551.327339421742,parks
2117,199.0,DEi1TKZkMqDTI9UxxXrjpg,north-toronto-memorial-community-centre-toronto,North Toronto Memorial Community Centre,https://s3-media3.fl.yelpcdn.com/bphoto/ZJK-jsR_7KkQbFcSkwHVcQ/o.jpg,False,https://www.yelp.com/biz/north-toronto-memorial-community-centre-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,4.0,"[{'alias': 'recreation', 'title': 'Recreation Centers'}]",2.0,[],+14163926950,+1 416-392-6950,1232.4473149913458,recreation
2118,200.0,YFaYT_7f5dRS7WZcIOLVBA,oriole-park-neshama-playground-toronto,Oriole Park / Neshama Playground,https://s3-media3.fl.yelpcdn.com/bphoto/x06EUV7zBpsrG5MSGCQ3VQ/o.jpg,False,https://www.yelp.com/biz/oriole-park-neshama-playground-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,3.0,"[{'alias': 'tennis', 'title': 'Tennis'}, {'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.5,[],,,194.3237342991073,tennis
2119,200.0,XUb86DholcyDIJMU55yTWg,june-rowlands-park-toronto,June Rowlands Park,,False,https://www.yelp.com/biz/june-rowlands-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,1061.6939804480364,parks
2120,201.0,80sQO48UKXo9IbYnyoUO7Q,st-james-park-toronto,St. James' Park,https://s3-media2.fl.yelpcdn.com/bphoto/1HCflcjNQkB_RgZM_5C_wQ/o.jpg,False,https://www.yelp.com/biz/st-james-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],+14163647865,+1 416-364-7865,380.0161027238964,parks
2121,201.0,kDkkYmjtMlqrZcBO8_TKwQ,harbour-square-park-toronto,Harbour Square Park,https://s3-media2.fl.yelpcdn.com/bphoto/FrFLAbZ3SkGFD2mbyV1MsQ/o.jpg,False,https://www.yelp.com/biz/harbour-square-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,4.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,722.625114848097,parks
2122,201.0,8wUlW8b5yAoZifQWf-jABw,berczy-park-toronto,Berczy Park,https://s3-media4.fl.yelpcdn.com/bphoto/6Mw64akA9EDfVbGLDam1hg/o.jpg,False,https://www.yelp.com/biz/berczy-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,17.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,55.078262554214156,parks
2123,201.0,s6Sf1BA9aaMxqGt_O0KB2A,love-park-toronto,Love Park,https://s3-media2.fl.yelpcdn.com/bphoto/f5oMkJH0ksNPd23eMz2rUw/o.jpg,False,https://www.yelp.com/biz/love-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,[],,,837.6856264285535,parks
2124,201.0,w0zA7fdz8RZ7oKnvsKatbw,roundhouse-park-toronto,Roundhouse Park,https://s3-media1.fl.yelpcdn.com/bphoto/bG3kmmKMLJgKwz7NYPbiDg/o.jpg,False,https://www.yelp.com/biz/roundhouse-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,3.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],+14162149229,+1 416-214-9229,1090.4320526657716,parks
2125,201.0,NllWTRbNwy-btykLu3w2qA,waters-edge-promenade-toronto,Water's Edge Promenade,https://s3-media2.fl.yelpcdn.com/bphoto/rMohkgti3czr2QJKWUy2-g/o.jpg,False,https://www.yelp.com/biz/waters-edge-promenade-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'lakes', 'title': 'Lakes'}]",5.0,[],,,834.8929000051613,parks
2126,201.0,gQD-O6MNZQ2K3st4A7udow,toronto-sculpture-garden-toronto,Toronto Sculpture Garden,https://s3-media3.fl.yelpcdn.com/bphoto/btMgWsOn0HxMzBrY2hAzGg/o.jpg,False,https://www.yelp.com/biz/toronto-sculpture-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'parks', 'title': 'Parks'}]",3.5,[],+14165159658,+1 416-515-9658,239.80857188009273,galleries
2127,201.0,sRdtwkUUfLqwmRGoMtguvQ,nathan-phillips-square-toronto,Nathan Phillips Square,https://s3-media2.fl.yelpcdn.com/bphoto/QNwWLfDysjv5xNuT94jrhA/o.jpg,False,https://www.yelp.com/biz/nathan-phillips-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,94.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,838.1091838100093,landmarks
2128,201.0,QnIJiCnX-JPomoT4QckN2g,cloud-gardens-toronto,Cloud Gardens,https://s3-media4.fl.yelpcdn.com/bphoto/PmSmrWi7cfWHJjEm_AxHhA/o.jpg,False,https://www.yelp.com/biz/cloud-gardens-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],+14163927288,+1 416-392-7288,523.4339800239426,parks
2129,201.0,R6H_YGKiu-GkSy27zdh0Uw,waterfront-toronto-toronto,Waterfront Toronto,https://s3-media4.fl.yelpcdn.com/bphoto/uPt73dLus5DpMzy37pnWEg/o.jpg,False,https://www.yelp.com/biz/waterfront-toronto-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,7.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],+14162141344,+1 416-214-1344,706.6859629902735,landmarks
2130,201.0,k8R9gB4kIre8Hm3aAk7Rxw,downtown-diversity-garden-toronto,Downtown Diversity Garden,https://s3-media4.fl.yelpcdn.com/bphoto/9q2_Gj22vcmAvcaCzoMa7Q/o.jpg,False,https://www.yelp.com/biz/downtown-diversity-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,1053.7303528212592,parks
2131,201.0,FkCLuQSnGdzv4MqQWiKFlg,sugar-beach-toronto,Sugar Beach,https://s3-media4.fl.yelpcdn.com/bphoto/cG7YoiGkRylKQH4VbGzPtw/o.jpg,False,https://www.yelp.com/biz/sugar-beach-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,39.0,"[{'alias': 'beaches', 'title': 'Beaches'}]",3.5,[],,,829.1514272328743,beaches
2132,201.0,jCXCT-5vqFPOguNvokSyVg,bobbie-rosenfeld-park-toronto,Bobbie Rosenfeld Park,https://s3-media1.fl.yelpcdn.com/bphoto/BW4DBfLdjANZxDi7WSMxNw/o.jpg,False,https://www.yelp.com/biz/bobbie-rosenfeld-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,1155.2043667928235,parks
2133,201.0,xfrJZCXSTDYYgl7tfUSwBw,simcoe-park-toronto,Simcoe Park,https://s3-media1.fl.yelpcdn.com/bphoto/f22G-hjZhEvOBUnjlkq07g/o.jpg,False,https://www.yelp.com/biz/simcoe-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,1004.4104324394201,parks
2134,201.0,mln0Ka2LOPq_JjbMFyOxvg,bell-trinity-square-toronto,Bell Trinity Square,https://s3-media4.fl.yelpcdn.com/bphoto/nAQQhBJQMN6YU9xhJ9MIKw/o.jpg,False,https://www.yelp.com/biz/bell-trinity-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,937.7847489144596,landmarks
2135,201.0,QIUheP5W2cpvOA7ipSd9wA,moss-park-toronto,Moss Park,https://s3-media4.fl.yelpcdn.com/bphoto/H17h19uYt1Z0rnRpA-DHXA/o.jpg,False,https://www.yelp.com/biz/moss-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,8.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,904.6564403244445,parks
2136,201.0,vRP9i7ev4hWDf818xUZy6g,yonge-dundas-square-toronto,Yonge-Dundas Square,https://s3-media3.fl.yelpcdn.com/bphoto/4fpu-3F2AZAxjHk1iRFxOQ/o.jpg,False,https://www.yelp.com/biz/yonge-dundas-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,70.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14169799960,+1 416-979-9960,1008.4840105262022,landmarks
2137,201.0,S2hClXWlpLa14XY3GnAbmA,sherbourne-common-toronto,Sherbourne Common,https://s3-media1.fl.yelpcdn.com/bphoto/P0h4USDuBjrKOaB0xZqLNg/o.jpg,False,https://www.yelp.com/biz/sherbourne-common-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.0,[],,,855.4604573437953,parks
2138,201.0,f4kBXI1Pf8Wm89dXcd29Hw,old-city-hall-toronto,Old City Hall,https://s3-media4.fl.yelpcdn.com/bphoto/RZ-zQ3o41YdW-olQGdkSKQ/o.jpg,False,https://www.yelp.com/biz/old-city-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14163380338,+1 416-338-0338,737.7519019697814,landmarks
2139,201.0,Sx_COu59aF45gDXvwAlyeA,gardens-of-the-osgoode-hall-toronto,Gardens of the Osgoode Hall,https://s3-media3.fl.yelpcdn.com/bphoto/X5XRj-ezZMdCG1WCcuMOQQ/o.jpg,False,https://www.yelp.com/biz/gardens-of-the-osgoode-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,997.1527661302372,parks
2140,202.0,80sQO48UKXo9IbYnyoUO7Q,st-james-park-toronto,St. James' Park,https://s3-media2.fl.yelpcdn.com/bphoto/1HCflcjNQkB_RgZM_5C_wQ/o.jpg,False,https://www.yelp.com/biz/st-james-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],+14163647865,+1 416-364-7865,419.7847793589212,parks
2141,202.0,kDkkYmjtMlqrZcBO8_TKwQ,harbour-square-park-toronto,Harbour Square Park,https://s3-media2.fl.yelpcdn.com/bphoto/FrFLAbZ3SkGFD2mbyV1MsQ/o.jpg,False,https://www.yelp.com/biz/harbour-square-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,4.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,1076.7870659779576,parks
2142,202.0,8wUlW8b5yAoZifQWf-jABw,berczy-park-toronto,Berczy Park,https://s3-media4.fl.yelpcdn.com/bphoto/6Mw64akA9EDfVbGLDam1hg/o.jpg,False,https://www.yelp.com/biz/berczy-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,17.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,555.2696124047606,parks
2143,202.0,Pgze_z6phaE2HyKf_jxbVQ,aitken-place-park-toronto,Aitken Place Park,https://s3-media3.fl.yelpcdn.com/bphoto/BFQsQ7oISoEy4p77j5oBUQ/o.jpg,False,https://www.yelp.com/biz/aitken-place-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",5.0,[],,,637.8814407278105,parks
2144,202.0,NllWTRbNwy-btykLu3w2qA,waters-edge-promenade-toronto,Water's Edge Promenade,https://s3-media2.fl.yelpcdn.com/bphoto/rMohkgti3czr2QJKWUy2-g/o.jpg,False,https://www.yelp.com/biz/waters-edge-promenade-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'lakes', 'title': 'Lakes'}]",5.0,[],,,644.9224069644508,parks
2145,202.0,s6Sf1BA9aaMxqGt_O0KB2A,love-park-toronto,Love Park,https://s3-media2.fl.yelpcdn.com/bphoto/f5oMkJH0ksNPd23eMz2rUw/o.jpg,False,https://www.yelp.com/biz/love-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,[],,,1246.1348078388405,parks
2146,202.0,FkCLuQSnGdzv4MqQWiKFlg,sugar-beach-toronto,Sugar Beach,https://s3-media4.fl.yelpcdn.com/bphoto/cG7YoiGkRylKQH4VbGzPtw/o.jpg,False,https://www.yelp.com/biz/sugar-beach-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,39.0,"[{'alias': 'beaches', 'title': 'Beaches'}]",3.5,[],,,634.2488299983146,beaches
2147,202.0,B_6g6_ge8k_ksUY3227NNg,parliament-square-park-toronto,Parliament Square Park,https://s3-media3.fl.yelpcdn.com/bphoto/zazV33_Zjb8uxwjTmiHGMA/o.jpg,False,https://www.yelp.com/biz/parliament-square-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,482.49428040465904,parks
2148,202.0,gQD-O6MNZQ2K3st4A7udow,toronto-sculpture-garden-toronto,Toronto Sculpture Garden,https://s3-media3.fl.yelpcdn.com/bphoto/btMgWsOn0HxMzBrY2hAzGg/o.jpg,False,https://www.yelp.com/biz/toronto-sculpture-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'parks', 'title': 'Parks'}]",3.5,[],+14165159658,+1 416-515-9658,529.070767573394,galleries
